"Year";"ISCED level";"Age";"Total Total";"Total Males";"Total Females";"Reykjavík Total";"Reykjavík Males";"Reykjavík Females";"Capital region excluding Reykjavík Total";"Capital region excluding Reykjavík Males";"Capital region excluding Reykjavík Females";"Southwest Total";"Southwest Males";"Southwest Females";"West Total";"West Males";"West Females";"Westfjords Total";"Westfjords Males";"Westfjords Females";"Northwest Total";"Northwest Males";"Northwest Females";"Northeast Total";"Northeast Males";"Northeast Females";"East Total";"East Males";"East Females";"South Total";"South Males";"South Females";"Abroad Total";"Abroad Males";"Abroad Females"
"2018";"Second stage of tertiary education";"14 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"15 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"16 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"17 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"18 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"19 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"20 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"21 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"22 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"23 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"24 years";1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"25 years";10;4;6;6;3;3;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0
"2018";"Second stage of tertiary education";"26 years";21;12;9;17;8;9;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"27 years";23;14;9;19;11;8;2;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0
"2018";"Second stage of tertiary education";"28 years";35;13;22;26;10;16;7;1;6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"29 years";40;17;23;30;14;16;4;2;2;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;2;1;1
"2018";"Second stage of tertiary education";"30 years";37;16;21;26;12;14;3;2;1;0;0;0;1;1;0;1;0;1;0;0;0;2;0;2;0;0;0;0;0;0;4;1;3
"2018";"Second stage of tertiary education";"31 years";26;12;14;20;12;8;4;0;4;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"32 years";27;9;18;15;7;8;11;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"2018";"Second stage of tertiary education";"33 years";27;12;15;19;9;10;3;0;3;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3;1;2
"2018";"Second stage of tertiary education";"34 years";23;12;11;14;7;7;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;2;1;1;0;0;0;1;1;0;3;1;2
"2018";"Second stage of tertiary education";"35 years";19;8;11;12;4;8;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;2;1;1
"2018";"Second stage of tertiary education";"36 years";22;2;20;14;1;13;2;0;2;0;0;0;0;0;0;1;1;0;0;0;0;3;0;3;0;0;0;1;0;1;1;0;1
"2018";"Second stage of tertiary education";"37 years";22;12;10;14;6;8;4;3;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;0
"2018";"Second stage of tertiary education";"38 years";19;8;11;11;3;8;2;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2
"2018";"Second stage of tertiary education";"39 years";12;7;5;9;5;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0
"2018";"Second stage of tertiary education";"40 years";15;6;9;9;4;5;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1
"2018";"Second stage of tertiary education";"41 years";14;9;5;7;5;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;1;0;1;1;1;0
"2018";"Second stage of tertiary education";"42 years";17;5;12;10;3;7;2;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;2
"2018";"Second stage of tertiary education";"43 years";14;4;10;6;2;4;4;1;3;1;0;1;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;1;1;0
"2018";"Second stage of tertiary education";"44 years";15;6;9;5;2;3;6;1;5;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;1;0
"2018";"Second stage of tertiary education";"45 years";12;5;7;6;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;1;2;1;1
"2018";"Second stage of tertiary education";"46 years";10;4;6;5;1;4;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;1;0
"2018";"Second stage of tertiary education";"47 years";11;2;9;5;2;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1
"2018";"Second stage of tertiary education";"48 years";13;8;5;3;1;2;4;3;1;0;0;0;2;1;1;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;1;1;0
"2018";"Second stage of tertiary education";"49 years";7;2;5;3;1;2;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"50 years";8;3;5;6;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"51 years";9;1;8;3;1;2;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"2018";"Second stage of tertiary education";"52 years";10;4;6;6;3;3;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"2018";"Second stage of tertiary education";"53 years";6;0;6;3;0;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"54 years";6;2;4;4;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"55 years";7;1;6;4;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1
"2018";"Second stage of tertiary education";"56 years";5;0;5;1;0;1;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"57 years";3;1;2;2;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"58 years";6;3;3;3;2;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"2018";"Second stage of tertiary education";"59 years";3;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"2018";"Second stage of tertiary education";"60 years";3;0;3;1;0;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"61 years";2;1;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"62 years";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"63 years";4;2;2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"64 years";3;2;1;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"65 years";2;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"66 years";1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"67 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"68 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"69 years";1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"70 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"71 years";1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"72 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"73 years";1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"74 years";1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"75 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"76 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"77 years";1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"78 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"79 years";1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"80 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"81 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"82 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"83 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"84 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"85 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"86 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"87 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"88 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2018";"Second stage of tertiary education";"89 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"Total";585;235;350;348;156;192;117;35;82;4;2;2;9;6;3;5;1;4;5;1;4;35;8;27;3;2;1;13;3;10;46;21;25
"2019";"Second stage of tertiary education";"13 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"14 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"15 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"16 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"17 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"18 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"19 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"20 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"21 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"22 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"23 years";2;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"24 years";2;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"25 years";10;7;3;9;7;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"26 years";22;9;13;15;8;7;1;0;1;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2;0;0;0;0;0;0;2;1;1
"2019";"Second stage of tertiary education";"27 years";20;13;7;16;9;7;3;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"28 years";30;16;14;24;14;10;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1
"2019";"Second stage of tertiary education";"29 years";43;19;24;31;13;18;6;2;4;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;0;1;0;1;2;2;0
"2019";"Second stage of tertiary education";"30 years";41;17;24;28;15;13;7;1;6;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;3;1;2
"2019";"Second stage of tertiary education";"31 years";28;13;15;14;8;6;5;2;3;0;0;0;1;1;0;0;0;0;1;0;1;2;0;2;0;0;0;0;0;0;5;2;3
"2019";"Second stage of tertiary education";"32 years";24;9;15;15;8;7;6;0;6;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"33 years";20;6;14;10;4;6;8;1;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"2019";"Second stage of tertiary education";"34 years";28;11;17;17;9;8;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;7;2;5
"2019";"Second stage of tertiary education";"35 years";22;12;10;12;6;6;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;2;1;1;0;0;0;3;2;1;2;1;1
"2019";"Second stage of tertiary education";"36 years";16;7;9;10;5;5;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1
"2019";"Second stage of tertiary education";"37 years";24;4;20;16;2;14;3;0;3;0;0;0;0;0;0;1;1;0;1;1;0;2;0;2;0;0;0;1;0;1;0;0;0
"2019";"Second stage of tertiary education";"38 years";20;10;10;11;6;5;6;2;4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0
"2019";"Second stage of tertiary education";"39 years";13;3;10;7;0;7;2;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2
"2019";"Second stage of tertiary education";"40 years";15;9;6;10;7;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1
"2019";"Second stage of tertiary education";"41 years";16;8;8;8;4;4;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;2;1;1
"2019";"Second stage of tertiary education";"42 years";13;7;6;5;3;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;1;0;1;1;1;0
"2019";"Second stage of tertiary education";"43 years";13;4;9;8;3;5;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;0;2
"2019";"Second stage of tertiary education";"44 years";16;4;12;7;2;5;4;1;3;1;0;1;0;0;0;1;0;1;0;0;0;2;0;2;0;0;0;0;0;0;1;1;0
"2019";"Second stage of tertiary education";"45 years";10;4;6;4;3;1;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"2019";"Second stage of tertiary education";"46 years";9;3;6;4;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;1;1;0
"2019";"Second stage of tertiary education";"47 years";9;4;5;5;1;4;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0
"2019";"Second stage of tertiary education";"48 years";12;2;10;3;1;2;4;1;3;0;0;0;0;0;0;1;0;1;0;0;0;2;0;2;0;0;0;1;0;1;1;0;1
"2019";"Second stage of tertiary education";"49 years";13;8;5;3;1;2;4;3;1;0;0;0;2;1;1;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;1;1;0
"2019";"Second stage of tertiary education";"50 years";6;1;5;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"51 years";10;3;7;7;1;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"52 years";6;1;5;3;1;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"2019";"Second stage of tertiary education";"53 years";11;3;8;7;2;5;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"2019";"Second stage of tertiary education";"54 years";7;2;5;3;1;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0
"2019";"Second stage of tertiary education";"55 years";6;2;4;5;2;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"56 years";7;2;5;4;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1
"2019";"Second stage of tertiary education";"57 years";7;0;7;2;0;2;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"58 years";8;2;6;6;1;5;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"59 years";4;1;3;3;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"60 years";3;2;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"2019";"Second stage of tertiary education";"61 years";4;0;4;1;0;1;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"62 years";2;1;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"63 years";1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"64 years";2;0;2;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"65 years";5;2;3;3;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"66 years";2;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"67 years";1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"68 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"69 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"70 years";1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"71 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"72 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"73 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"74 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"75 years";1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"76 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"77 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"78 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"79 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"80 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"81 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"82 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"83 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"84 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"85 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"86 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"87 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"88 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2019";"Second stage of tertiary education";"89 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"Total";664;270;394;401;179;222;128;41;87;6;3;3;10;5;5;8;1;7;7;3;4;33;6;27;3;0;3;18;7;11;50;25;25
"2020";"Second stage of tertiary education";"13 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"14 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
